x-axis,1
second,Volt
-2.224300E-03,-783.919590E-03
-2.224200E-03,-743.718585E-03
-2.224100E-03,-763.819087E-03
-2.224000E-03,-804.020092E-03
-2.223900E-03,-783.919590E-03
-2.223800E-03,-783.919590E-03
-2.223700E-03,-763.819087E-03
-2.223600E-03,-763.819087E-03
-2.223500E-03,-743.718585E-03
-2.223400E-03,-763.819087E-03
-2.223300E-03,-763.819087E-03
-2.223200E-03,-763.819087E-03
-2.223100E-03,-804.020092E-03
-2.223000E-03,-783.919590E-03
-2.222900E-03,-743.718585E-03
-2.222800E-03,-763.819087E-03
-2.222700E-03,-743.718585E-03
-2.222600E-03,-783.919590E-03
-2.222500E-03,-763.819087E-03
-2.222400E-03,-743.718585E-03
-2.222300E-03,-783.919590E-03
-2.222200E-03,-743.718585E-03
-2.222100E-03,-783.919590E-03
-2.222000E-03,-723.618083E-03
-2.221900E-03,-783.919590E-03
-2.221800E-03,-763.819087E-03
-2.221700E-03,-783.919590E-03
-2.221600E-03,-783.919590E-03
-2.221500E-03,-783.919590E-03
-2.221400E-03,-743.718585E-03
-2.221300E-03,-783.919590E-03
-2.221200E-03,-783.919590E-03
-2.221100E-03,-763.819087E-03
-2.221000E-03,-783.919590E-03
-2.220900E-03,-763.819087E-03
-2.220800E-03,-763.819087E-03
-2.220700E-03,-763.819087E-03
-2.220600E-03,-783.919590E-03
-2.220500E-03,-763.819087E-03
-2.220400E-03,-783.919590E-03
-2.220300E-03,-804.020092E-03
-2.220200E-03,-743.718585E-03
-2.220100E-03,-763.819087E-03
-2.220000E-03,-763.819087E-03
-2.219900E-03,-763.819087E-03
-2.219800E-03,-763.819087E-03
-2.219700E-03,-763.819087E-03
-2.219600E-03,-763.819087E-03
-2.219500E-03,-763.819087E-03
-2.219400E-03,-804.020092E-03
-2.219300E-03,-763.819087E-03
-2.219200E-03,-743.718585E-03
-2.219100E-03,-783.919590E-03
-2.219000E-03,-783.919590E-03
-2.218900E-03,-763.819087E-03
-2.218800E-03,-763.819087E-03
-2.218700E-03,-783.919590E-03
-2.218600E-03,-763.819087E-03
-2.218500E-03,-783.919590E-03
-2.218400E-03,-743.718585E-03
-2.218300E-03,-763.819087E-03
-2.218200E-03,-763.819087E-03
-2.218100E-03,-804.020092E-03
-2.218000E-03,-763.819087E-03
-2.217900E-03,-763.819087E-03
-2.217800E-03,-743.718585E-03
-2.217700E-03,-723.618083E-03
-2.217600E-03,-763.819087E-03
-2.217500E-03,-763.819087E-03
-2.217400E-03,-763.819087E-03
-2.217300E-03,-763.819087E-03
-2.217200E-03,-763.819087E-03
-2.217100E-03,-783.919590E-03
-2.217000E-03,-763.819087E-03
-2.216900E-03,-783.919590E-03
-2.216800E-03,-783.919590E-03
-2.216700E-03,-783.919590E-03
-2.216600E-03,-763.819087E-03
-2.216500E-03,-763.819087E-03
